tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
evosuite,GUAVA-96,com.google.common.io.MoreFiles,4,230,105203,17683,62,0,0,0,156,107,68.589745,66,45,68.181816,18,0,0.0,0,0.0,18,120,2
evosuite,GUAVA-108,com.google.common.collect.Range,8,225,99380,4207,21,0,0,0,121,57,47.107437,98,26,26.530611,121,46,38.01653,46,38.01653,75,120,2
evosuite,GUAVA-11,com.google.common.collect.MapMaker,8,236,84655,1831,25,0,0,0,47,47,100.0,34,34,100.0,41,41,100.0,41,100.0,0,120,2
evosuite,GUAVA-231,com.google.common.reflect.TypeResolver,1,208,87768,5189,36,0,10,0,50,35,70.0,16,11,68.75,29,22,75.86207,22,75.86207,7,120,2
evosuite,GUAVA-231,com.google.common.reflect.TypeResolver,10,205,87167,4792,35,0,5,0,50,43,86.0,16,15,93.75,29,22,75.86207,22,75.86207,7,120,2
evosuite,GUAVA-11,com.google.common.collect.MapMaker,6,249,85504,4592,28,0,0,0,47,47,100.0,34,34,100.0,41,41,100.0,41,100.0,0,120,2
evosuite,GUAVA-134,com.google.common.collect.Ordering,3,216,80109,4948,2,0,0,0,87,4,4.597701,40,1,2.5,77,2,2.5974026,2,2.5974026,75,120,2
evosuite,GUAVA-213,com.google.common.math.PairedStatsAccumulator,3,229,119459,6254,48,0,0,0,56,56,100.0,34,34,100.0,69,69,100.0,69,100.0,0,120,2
evosuite,GUAVA-199,com.google.common.util.concurrent.Striped,2,211,118672,10227,69,0,4,0,30,30,100.0,10,10,100.0,33,33,100.0,33,100.0,0,120,2
evosuite,GUAVA-231,com.google.common.reflect.TypeResolver,6,203,88376,6959,42,0,2,0,50,45,90.0,16,15,93.75,29,24,82.75862,24,82.75862,5,120,2
evosuite,GUAVA-108,com.google.common.collect.Range,1,241,111192,6219,39,0,0,0,121,79,65.28926,98,46,46.938778,121,90,74.380165,90,74.380165,31,120,2
evosuite,GUAVA-181,com.google.common.cache.CacheStats,6,242,84244,4896,65,0,0,0,58,58,100.0,34,34,100.0,51,51,100.0,51,100.0,0,120,2
evosuite,GUAVA-156,com.google.common.math.Quantiles,2,206,81812,2044,25,0,0,0,97,97,100.0,68,68,100.0,112,112,100.0,112,100.0,0,120,2
evosuite,GUAVA-192,com.google.common.reflect.TypeToken,3,229,97529,5313,59,0,0,0,272,144,52.941177,154,61,39.61039,196,109,55.612244,109,55.612244,87,120,2
evosuite,GUAVA-108,com.google.common.collect.Range,6,249,108720,4470,17,0,0,0,121,78,64.462814,98,43,43.877552,121,82,67.7686,82,67.7686,39,120,2
evosuite,GUAVA-231,com.google.common.reflect.TypeResolver,3,227,88203,5184,38,0,4,0,50,46,92.0,16,15,93.75,29,25,86.206894,25,86.206894,4,120,2
evosuite,GUAVA-273,com.google.common.collect.TreeRangeMap,9,231,94360,5013,17,0,0,0,128,62,48.4375,54,15,27.777779,31,0,0.0,0,0.0,31,120,2
evosuite,GUAVA-156,com.google.common.math.Quantiles,7,219,85040,1940,29,0,0,0,97,97,100.0,68,68,100.0,112,112,100.0,112,100.0,0,120,2
evosuite,GUAVA-61,com.google.common.base.CharMatcher,10,216,120448,7065,265,0,2,0,178,174,97.75281,110,103,93.63636,3,0,0.0,0,0.0,3,120,2
evosuite,GUAVA-181,com.google.common.cache.CacheStats,3,377,93319,1583,64,0,0,0,58,58,100.0,34,34,100.0,51,51,100.0,51,100.0,0,120,2
evosuite,GUAVA-227,com.google.common.graph.EndpointPair,9,593,86944,4946,32,0,0,0,16,16,100.0,8,7,87.5,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-181,com.google.common.cache.CacheStats,4,250,85404,1583,61,0,0,0,58,58,100.0,34,34,100.0,51,51,100.0,51,100.0,0,120,2
evosuite,GUAVA-237,com.google.common.hash.Hashing,6,223,88632,4538,71,0,0,0,82,82,100.0,30,29,96.666664,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,10,207,100700,3905,6,0,0,0,106,32,30.188679,53,8,15.094339,96,31,32.291664,31,32.291664,65,120,2
evosuite,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,7,218,117519,17561,48,0,0,0,137,58,42.335766,36,11,30.555555,32,0,0.0,0,0.0,32,120,2
evosuite,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,2,214,97798,4235,5,0,0,0,106,27,25.471699,53,7,13.207547,96,27,28.125,27,28.125,69,120,2
evosuite,GUAVA-11,com.google.common.collect.MapMaker,7,208,84390,1749,26,0,0,0,47,47,100.0,34,34,100.0,41,41,100.0,41,100.0,0,120,2
evosuite,GUAVA-254,com.google.common.hash.HashCode,7,216,81561,1610,50,0,0,0,43,43,100.0,28,28,100.0,66,66,100.0,66,100.0,0,120,2
evosuite,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,4,208,82847,4123,1,0,0,0,106,1,0.9433962,53,0,0.0,96,1,1.0416667,1,1.0416667,95,120,2
evosuite,GUAVA-254,com.google.common.hash.HashCode,6,210,83144,1402,52,0,0,0,43,43,100.0,28,28,100.0,66,66,100.0,66,100.0,0,120,2
evosuite,GUAVA-134,com.google.common.collect.Ordering,2,208,116858,3554,1,0,0,0,87,3,3.4482758,40,0,0.0,77,2,2.5974026,2,2.5974026,75,120,2
evosuite,GUAVA-237,com.google.common.hash.Hashing,8,221,87840,4354,69,0,0,0,82,82,100.0,30,29,96.666664,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-71,com.google.common.escape.Escapers,1,256,78986,3728,18,0,0,0,14,14,100.0,6,6,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-192,com.google.common.reflect.TypeToken,2,227,103619,5230,58,0,0,0,272,153,56.25,154,62,40.25974,196,116,59.183674,116,59.183674,80,120,2
evosuite,GUAVA-273,com.google.common.collect.TreeRangeMap,8,420,102435,5089,14,0,0,0,128,52,40.625,54,15,27.777779,36,0,0.0,0,0.0,36,120,2
evosuite,GUAVA-227,com.google.common.graph.EndpointPair,4,199,86637,4880,33,0,0,0,16,16,100.0,8,7,87.5,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-254,com.google.common.hash.HashCode,4,209,82843,1566,51,0,0,0,43,43,100.0,28,28,100.0,66,66,100.0,66,100.0,0,120,2
evosuite,GUAVA-267,com.google.common.io.Files,5,312,111764,6402,115,0,0,0,127,120,94.48819,65,60,92.30769,80,77,96.25,77,96.25,3,120,2
evosuite,GUAVA-267,com.google.common.io.Files,10,211,106611,6341,123,0,0,0,127,123,96.850395,65,63,96.92308,80,79,98.75,79,98.75,1,120,2
evosuite,GUAVA-148,com.google.common.base.Stopwatch,3,371,79766,1183,23,0,0,0,52,50,96.15385,24,22,91.66667,47,46,97.87234,46,97.87234,1,120,2
evosuite,GUAVA-254,com.google.common.hash.HashCode,8,217,83311,1545,50,0,0,0,43,43,100.0,28,28,100.0,66,66,100.0,66,100.0,0,120,2
evosuite,GUAVA-134,com.google.common.collect.Ordering,7,212,95881,3854,5,0,0,0,87,4,4.597701,40,0,0.0,74,0,0.0,0,0.0,74,120,2
evosuite,GUAVA-148,com.google.common.base.Stopwatch,2,228,79950,1238,20,0,0,0,52,50,96.15385,24,22,91.66667,47,46,97.87234,46,97.87234,1,120,2
evosuite,GUAVA-267,com.google.common.io.Files,1,205,106587,6729,120,0,0,0,127,123,96.850395,65,63,96.92308,80,79,98.75,79,98.75,1,120,2
evosuite,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,10,222,121410,55087,71,0,6,0,137,79,57.664234,36,20,55.555557,20,0,0.0,0,0.0,20,120,2
evosuite,GUAVA-82,com.google.common.primitives.Shorts,3,211,99909,2732,88,0,0,0,103,102,99.02912,68,68,100.0,133,133,100.0,133,100.0,0,120,2
evosuite,GUAVA-213,com.google.common.math.PairedStatsAccumulator,9,213,101880,4740,63,0,0,0,56,56,100.0,34,34,100.0,69,69,100.0,69,100.0,0,120,2
evosuite,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,8,234,129808,1195,13,0,2,0,38,27,71.05263,8,5,62.5,11,8,72.72727,8,72.72727,3,120,2
evosuite,GUAVA-156,com.google.common.math.Quantiles,5,450,87202,1769,29,0,0,0,97,97,100.0,68,68,100.0,112,112,100.0,112,100.0,0,120,2
evosuite,GUAVA-232,com.google.common.io.ByteStreams,5,228,114156,9892,83,0,0,0,140,130,92.85714,60,51,85.0,93,83,89.24731,83,89.24731,10,120,2
evosuite,GUAVA-237,com.google.common.hash.Hashing,4,231,89314,7511,72,0,0,0,82,82,100.0,30,27,90.0,80,80,100.0,80,100.0,0,120,2
evosuite,GUAVA-148,com.google.common.base.Stopwatch,9,222,82936,2229,21,0,0,0,52,50,96.15385,24,22,91.66667,47,46,97.87234,46,97.87234,1,120,2
evosuite,GUAVA-273,com.google.common.collect.TreeRangeMap,5,202,94732,4832,18,0,0,0,128,79,61.71875,54,21,38.88889,24,0,0.0,0,0.0,24,120,2
evosuite,GUAVA-232,com.google.common.io.ByteStreams,4,248,129051,20571,105,0,0,0,140,123,87.85715,60,45,75.0,93,78,83.870964,78,83.870964,15,120,2
evosuite,GUAVA-213,com.google.common.math.PairedStatsAccumulator,6,223,81684,10,0,0,0,0,56,0,0.0,34,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,GUAVA-82,com.google.common.primitives.Shorts,5,219,105204,2233,88,0,0,0,103,102,99.02912,68,68,100.0,133,133,100.0,133,100.0,0,120,2
evosuite,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,5,215,91863,5823,35,0,0,0,137,76,55.474453,36,17,47.22222,22,0,0.0,0,0.0,22,120,2
evosuite,GUAVA-71,com.google.common.escape.Escapers,2,218,79481,3481,19,0,0,0,14,14,100.0,6,6,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-254,com.google.common.hash.HashCode,9,235,82613,1483,53,0,0,0,43,43,100.0,28,28,100.0,66,66,100.0,66,100.0,0,120,2
evosuite,GUAVA-237,com.google.common.hash.Hashing,5,238,35593,19,0,0,0,0,82,0,0.0,30,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,GUAVA-227,com.google.common.graph.EndpointPair,8,217,149294,2843,32,0,0,0,16,16,100.0,8,7,87.5,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-128,com.google.common.net.MediaType,8,215,110989,6390,74,0,0,0,284,271,95.42254,74,62,83.78378,3,0,0.0,0,0.0,3,120,2
evosuite,GUAVA-213,com.google.common.math.PairedStatsAccumulator,2,226,118457,2444,50,0,0,0,56,56,100.0,34,34,100.0,69,69,100.0,69,100.0,0,120,2
evosuite,GUAVA-71,com.google.common.escape.Escapers,5,250,78710,3675,16,0,0,0,14,14,100.0,6,6,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-71,com.google.common.escape.Escapers,10,212,80084,3722,16,0,0,0,14,14,100.0,6,6,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-199,com.google.common.util.concurrent.Striped,3,221,121264,5201,60,0,4,0,30,25,83.33333,10,7,70.0,33,31,93.93939,31,93.93939,2,120,2
evosuite,GUAVA-128,com.google.common.net.MediaType,5,354,109807,7155,73,0,0,0,284,271,95.42254,74,62,83.78378,3,0,0.0,0,0.0,3,120,2
evosuite,GUAVA-96,com.google.common.io.MoreFiles,8,210,108860,17864,60,0,1,0,156,107,68.589745,66,46,69.69697,18,0,0.0,0,0.0,18,120,2
evosuite,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,3,210,127079,2316,13,0,0,0,38,27,71.05263,8,5,62.5,11,8,72.72727,8,72.72727,3,120,2
evosuite,GUAVA-213,com.google.common.math.PairedStatsAccumulator,5,223,122372,2090,53,0,0,0,56,56,100.0,34,34,100.0,69,69,100.0,69,100.0,0,120,2
evosuite,GUAVA-267,com.google.common.io.Files,2,235,112159,7357,128,0,0,0,127,123,96.850395,65,63,96.92308,80,79,98.75,79,98.75,1,120,2
evosuite,GUAVA-226,com.google.common.io.ByteSource,1,255,115465,9251,127,0,0,0,88,67,76.13636,20,14,70.0,52,44,84.61539,44,84.61539,8,120,2
evosuite,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,3,413,102752,6277,57,0,0,0,137,88,64.233574,36,24,66.66667,14,0,0.0,0,0.0,14,120,2
evosuite,GUAVA-226,com.google.common.io.ByteSource,3,211,113099,8236,103,0,0,0,88,62,70.454544,20,11,55.0,52,40,76.92308,40,76.92308,12,120,2
evosuite,GUAVA-226,com.google.common.io.ByteSource,9,210,112565,24941,128,0,0,0,88,63,71.590904,20,11,55.0,52,39,75.0,39,75.0,13,120,2
evosuite,GUAVA-213,com.google.common.math.PairedStatsAccumulator,8,345,241011,8,0,0,0,0,56,0,0.0,34,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,4,213,111903,18552,58,0,5,0,137,59,43.065693,36,12,33.333336,31,0,0.0,0,0.0,31,120,2
evosuite,GUAVA-254,com.google.common.hash.HashCode,5,207,84833,1486,49,0,0,0,43,43,100.0,28,28,100.0,66,66,100.0,66,100.0,0,120,2
evosuite,GUAVA-232,com.google.common.io.ByteStreams,3,209,117150,20265,109,0,1,0,140,129,92.14285,60,50,83.33333,93,82,88.17204,82,88.17204,11,120,2
evosuite,GUAVA-199,com.google.common.util.concurrent.Striped,8,208,122872,6583,57,0,1,0,30,16,53.333336,10,3,30.000002,33,23,69.69697,23,69.69697,10,120,2
evosuite,GUAVA-237,com.google.common.hash.Hashing,9,248,89268,5051,66,0,0,0,82,82,100.0,30,28,93.333336,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-108,com.google.common.collect.Range,4,214,101664,4574,19,0,0,0,121,58,47.933884,98,27,27.55102,121,57,47.107437,57,47.107437,64,120,2
evosuite,GUAVA-96,com.google.common.io.MoreFiles,3,214,109493,17641,64,0,0,0,156,107,68.589745,66,45,68.181816,18,0,0.0,0,0.0,18,120,2
evosuite,GUAVA-231,com.google.common.reflect.TypeResolver,7,209,87880,5020,38,0,4,0,50,42,84.0,16,14,87.5,29,23,79.31035,23,79.31035,6,120,2
evosuite,GUAVA-199,com.google.common.util.concurrent.Striped,5,260,120706,5341,59,0,2,0,30,29,96.666664,10,9,90.0,33,32,96.969696,32,96.969696,1,120,2
evosuite,GUAVA-148,com.google.common.base.Stopwatch,8,235,79855,1213,21,0,0,0,52,50,96.15385,24,22,91.66667,47,46,97.87234,46,97.87234,1,120,2
evosuite,GUAVA-254,com.google.common.hash.HashCode,2,220,85877,1558,52,0,0,0,43,43,100.0,28,28,100.0,66,66,100.0,66,100.0,0,120,2
evosuite,GUAVA-148,com.google.common.base.Stopwatch,7,393,85918,1257,24,0,0,0,52,49,94.230774,24,21,87.5,47,45,95.74468,45,95.74468,2,120,2
evosuite,GUAVA-108,com.google.common.collect.Range,9,210,94931,4191,33,0,0,0,121,79,65.28926,98,43,43.877552,121,82,67.7686,82,67.7686,39,120,2
evosuite,GUAVA-96,com.google.common.io.MoreFiles,6,213,104376,17822,59,0,0,0,156,105,67.30769,66,44,66.66667,74,55,74.324326,55,74.324326,19,120,2
evosuite,GUAVA-267,com.google.common.io.Files,3,218,108281,7113,121,0,0,0,127,123,96.850395,65,61,93.84615,80,79,98.75,79,98.75,1,120,2
evosuite,GUAVA-226,com.google.common.io.ByteSource,6,212,100114,5761,71,0,0,0,88,71,80.681816,20,14,70.0,52,46,88.46153,46,88.46153,6,120,2
evosuite,GUAVA-199,com.google.common.util.concurrent.Striped,1,237,121522,6678,62,0,2,0,30,30,100.0,10,10,100.0,33,33,100.0,33,100.0,0,120,2
evosuite,GUAVA-61,com.google.common.base.CharMatcher,9,257,117243,6834,265,0,2,0,178,175,98.314606,110,108,98.18182,2,0,0.0,0,0.0,2,120,2
evosuite,GUAVA-237,com.google.common.hash.Hashing,1,203,32858,21,0,0,0,0,82,0,0.0,30,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,GUAVA-148,com.google.common.base.Stopwatch,6,250,79961,1288,22,0,0,0,52,50,96.15385,24,22,91.66667,47,46,97.87234,46,97.87234,1,120,2
evosuite,GUAVA-11,com.google.common.collect.MapMaker,1,265,84398,2031,27,0,0,0,47,47,100.0,34,34,100.0,41,41,100.0,41,100.0,0,120,2
evosuite,GUAVA-156,com.google.common.math.Quantiles,10,220,83423,1723,29,0,0,0,97,97,100.0,68,68,100.0,112,112,100.0,112,100.0,0,120,2
evosuite,GUAVA-108,com.google.common.collect.Range,10,209,99321,3938,23,0,0,0,121,70,57.85124,98,37,37.7551,121,68,56.198345,68,56.198345,53,120,2
evosuite,GUAVA-128,com.google.common.net.MediaType,6,210,107157,6184,70,0,0,0,284,264,92.95775,74,59,79.72973,5,0,0.0,0,0.0,5,120,2
evosuite,GUAVA-213,com.google.common.math.PairedStatsAccumulator,7,416,100353,4106,47,0,0,0,56,55,98.21429,34,34,100.0,69,69,100.0,69,100.0,0,120,2
evosuite,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,5,202,138449,10,2,1,0,0,106,0,0.0,53,0,0.0,96,0,0.0,0,0.0,96,120,2
evosuite,GUAVA-192,com.google.common.reflect.TypeToken,4,216,99264,5476,57,0,0,0,272,159,58.455883,154,65,42.207794,196,122,62.2449,122,62.2449,74,120,2
evosuite,GUAVA-237,com.google.common.hash.Hashing,3,246,87546,4718,72,0,0,0,82,82,100.0,30,29,96.666664,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-96,com.google.common.io.MoreFiles,2,262,107303,17839,61,0,1,0,156,105,67.30769,66,42,63.636364,74,56,75.675674,56,75.675674,18,120,2
evosuite,GUAVA-231,com.google.common.reflect.TypeResolver,4,214,89175,5078,40,0,2,0,50,46,92.0,16,15,93.75,29,25,86.206894,25,86.206894,4,120,2
evosuite,GUAVA-181,com.google.common.cache.CacheStats,8,226,83595,1568,60,0,0,0,58,58,100.0,34,34,100.0,51,51,100.0,51,100.0,0,120,2
evosuite,GUAVA-82,com.google.common.primitives.Shorts,1,349,110817,2590,92,0,0,0,103,102,99.02912,68,68,100.0,133,133,100.0,133,100.0,0,120,2
evosuite,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,6,216,89409,4164,8,0,0,0,106,24,22.64151,53,5,9.433963,96,14,14.583333,14,14.583333,82,120,2
evosuite,GUAVA-134,com.google.common.collect.Ordering,6,218,134274,11,6,1,0,0,87,0,0.0,40,0,0.0,77,0,0.0,0,0.0,77,120,2
evosuite,GUAVA-128,com.google.common.net.MediaType,2,253,107587,6432,71,0,0,0,284,264,92.95775,74,60,81.08108,5,0,0.0,0,0.0,5,120,2
evosuite,GUAVA-226,com.google.common.io.ByteSource,7,206,109322,6620,65,0,0,0,88,63,71.590904,20,12,60.000004,52,40,76.92308,40,76.92308,12,120,2
evosuite,GUAVA-192,com.google.common.reflect.TypeToken,5,320,101968,5513,59,0,0,0,272,151,55.514706,154,66,42.857143,196,115,58.67347,115,58.67347,81,120,2
evosuite,GUAVA-232,com.google.common.io.ByteStreams,1,205,183636,17,0,0,0,0,140,0,0.0,60,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,8,229,116026,21,4,1,0,0,106,0,0.0,53,0,0.0,96,0,0.0,0,0.0,96,120,2
evosuite,GUAVA-108,com.google.common.collect.Range,3,217,92986,4106,25,0,0,0,121,69,57.024796,98,36,36.734695,121,65,53.71901,65,53.71901,56,120,2
evosuite,GUAVA-227,com.google.common.graph.EndpointPair,7,250,87094,5556,31,0,0,0,16,16,100.0,8,7,87.5,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-156,com.google.common.math.Quantiles,4,211,85867,1773,30,0,0,0,97,97,100.0,68,68,100.0,112,112,100.0,112,100.0,0,120,2
evosuite,GUAVA-71,com.google.common.escape.Escapers,3,209,82329,3746,16,0,0,0,14,14,100.0,6,6,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-254,com.google.common.hash.HashCode,3,225,83322,1561,53,0,0,0,43,43,100.0,28,28,100.0,66,66,100.0,66,100.0,0,120,2
evosuite,GUAVA-96,com.google.common.io.MoreFiles,9,233,106778,17610,55,0,0,0,156,106,67.948715,66,42,63.636364,19,0,0.0,0,0.0,19,120,2
evosuite,GUAVA-71,com.google.common.escape.Escapers,9,248,79812,3596,17,0,0,0,14,14,100.0,6,6,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-199,com.google.common.util.concurrent.Striped,7,505,120248,6581,61,0,2,0,30,30,100.0,10,10,100.0,33,33,100.0,33,100.0,0,120,2
evosuite,GUAVA-273,com.google.common.collect.TreeRangeMap,6,210,91930,4689,16,0,0,0,128,49,38.28125,54,13,24.074074,35,0,0.0,0,0.0,35,120,2
evosuite,GUAVA-273,com.google.common.collect.TreeRangeMap,7,251,111725,6562,14,0,0,0,128,57,44.53125,54,14,25.925926,63,30,47.61905,30,47.61905,33,120,2
evosuite,GUAVA-273,com.google.common.collect.TreeRangeMap,4,417,114534,6138,12,0,2,0,128,76,59.375,54,22,40.74074,25,0,0.0,0,0.0,25,120,2
evosuite,GUAVA-267,com.google.common.io.Files,4,231,109712,7219,126,0,1,0,127,121,95.27559,65,61,93.84615,80,78,97.5,78,97.5,2,120,2
evosuite,GUAVA-192,com.google.common.reflect.TypeToken,6,216,97344,5432,61,0,0,0,272,152,55.88235,154,65,42.207794,196,117,59.69388,117,59.69388,79,120,2
evosuite,GUAVA-82,com.google.common.primitives.Shorts,4,309,105492,2251,89,0,0,0,103,102,99.02912,68,68,100.0,133,133,100.0,133,100.0,0,120,2
evosuite,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,5,447,133901,1289,15,0,1,0,38,27,71.05263,8,5,62.5,11,8,72.72727,8,72.72727,3,120,2
evosuite,GUAVA-156,com.google.common.math.Quantiles,9,220,83807,1583,30,0,0,0,97,97,100.0,68,68,100.0,112,112,100.0,112,100.0,0,120,2
evosuite,GUAVA-192,com.google.common.reflect.TypeToken,1,257,99989,5289,60,0,0,0,272,163,59.926468,154,75,48.701298,196,128,65.30612,128,65.30612,68,120,2
evosuite,GUAVA-46,com.google.common.collect.MinMaxPriorityQueue,9,214,87910,3789,8,0,0,0,106,31,29.245285,53,6,11.320755,96,25,26.041666,25,26.041666,71,120,2
evosuite,GUAVA-61,com.google.common.base.CharMatcher,4,259,117109,7274,301,0,0,0,178,176,98.8764,110,107,97.27273,1,0,0.0,0,0.0,1,120,2
evosuite,GUAVA-71,com.google.common.escape.Escapers,8,456,85617,3645,16,0,0,0,14,14,100.0,6,6,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-96,com.google.common.io.MoreFiles,10,250,111032,17833,62,0,0,0,156,108,69.230774,66,44,66.66667,21,0,0.0,0,0.0,21,120,2
evosuite,GUAVA-11,com.google.common.collect.MapMaker,10,227,85195,1797,29,0,0,0,47,47,100.0,34,34,100.0,41,41,100.0,41,100.0,0,120,2
evosuite,GUAVA-181,com.google.common.cache.CacheStats,7,247,84778,1536,63,0,0,0,58,58,100.0,34,34,100.0,51,51,100.0,51,100.0,0,120,2
evosuite,GUAVA-267,com.google.common.io.Files,7,232,106621,6530,119,0,0,0,127,122,96.062996,65,62,95.38461,80,78,97.5,78,97.5,2,120,2
evosuite,GUAVA-199,com.google.common.util.concurrent.Striped,10,208,117135,6208,46,0,2,0,30,25,83.33333,10,7,70.0,33,31,93.93939,31,93.93939,2,120,2
evosuite,GUAVA-82,com.google.common.primitives.Shorts,10,206,93299,2137,92,0,0,0,103,102,99.02912,68,68,100.0,133,133,100.0,133,100.0,0,120,2
evosuite,GUAVA-128,com.google.common.net.MediaType,9,210,106339,6072,71,0,0,0,284,271,95.42254,74,62,83.78378,3,0,0.0,0,0.0,3,120,2
evosuite,GUAVA-267,com.google.common.io.Files,8,223,108007,6696,125,0,0,0,127,124,97.637794,65,61,93.84615,80,80,100.0,80,100.0,0,120,2
evosuite,GUAVA-237,com.google.common.hash.Hashing,2,216,88579,4476,75,0,0,0,82,82,100.0,30,29,96.666664,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-273,com.google.common.collect.TreeRangeMap,10,222,96476,5232,22,0,0,0,128,84,65.625,54,29,53.7037,20,0,0.0,0,0.0,20,120,2
evosuite,GUAVA-134,com.google.common.collect.Ordering,1,241,116247,6100,1,0,0,0,87,2,2.2988505,40,0,0.0,77,1,1.2987013,1,1.2987013,76,120,2
evosuite,GUAVA-192,com.google.common.reflect.TypeToken,7,238,99049,5538,54,0,0,0,272,149,54.77941,154,63,40.909092,196,114,58.16327,114,58.16327,82,120,2
evosuite,GUAVA-11,com.google.common.collect.MapMaker,9,226,85064,4143,24,0,0,0,47,47,100.0,34,34,100.0,41,41,100.0,41,100.0,0,120,2
evosuite,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,2,212,127460,2373,19,0,2,0,38,27,71.05263,8,5,62.5,11,8,72.72727,8,72.72727,3,120,2
evosuite,GUAVA-227,com.google.common.graph.EndpointPair,10,208,86029,5112,30,0,0,0,16,16,100.0,8,8,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-213,com.google.common.math.PairedStatsAccumulator,1,243,241008,17,0,0,0,0,56,0,0.0,34,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,10,218,127303,1266,14,0,2,0,38,26,68.42105,8,4,50.0,11,8,72.72727,8,72.72727,3,120,2
evosuite,GUAVA-61,com.google.common.base.CharMatcher,5,230,122148,6179,229,0,1,0,178,175,98.314606,110,103,93.63636,2,0,0.0,0,0.0,2,120,2
evosuite,GUAVA-11,com.google.common.collect.MapMaker,4,237,87684,1640,26,0,0,0,47,46,97.87234,34,33,97.05882,41,40,97.560974,40,97.560974,1,120,2
evosuite,GUAVA-134,com.google.common.collect.Ordering,5,222,152966,18,2,1,0,0,87,0,0.0,40,0,0.0,77,0,0.0,0,0.0,77,120,2
evosuite,GUAVA-200,com.google.common.util.concurrent.MoreExecutors,8,226,111890,5606,66,0,0,0,137,60,43.79562,36,13,36.11111,29,0,0.0,0,0.0,29,120,2
evosuite,GUAVA-213,com.google.common.math.PairedStatsAccumulator,4,527,118312,4062,41,0,0,0,56,56,100.0,34,34,100.0,69,69,100.0,69,100.0,0,120,2
evosuite,GUAVA-82,com.google.common.primitives.Shorts,9,233,93201,2065,88,0,0,0,103,102,99.02912,68,68,100.0,133,133,100.0,133,100.0,0,120,2
evosuite,GUAVA-237,com.google.common.hash.Hashing,10,232,88780,4487,70,0,0,0,82,82,100.0,30,29,96.666664,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-254,com.google.common.hash.HashCode,1,217,82621,1708,50,0,0,0,43,43,100.0,28,28,100.0,66,66,100.0,66,100.0,0,120,2
evosuite,GUAVA-118,com.google.common.base.FinalizableReferenceQueue,9,222,124176,1248,13,0,2,0,38,27,71.05263,8,5,62.5,11,8,72.72727,8,72.72727,3,120,2
evosuite,GUAVA-227,com.google.common.graph.EndpointPair,3,229,87902,2914,35,0,0,0,16,16,100.0,8,7,87.5,0,0,0.0,0,0.0,0,120,2
evosuite,GUAVA-267,com.google.common.io.Files,6,234,107262,7340,117,0,0,0,127,121,95.27559,65,61,93.84615,80,78,97.5,78,97.5,2,120,2
