tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
bbc,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,4,330,101502,11086,35,0,3,0,88,87,98.86364,22,20,90.909096,30,29,96.666664,29,96.666664,1,120,2
bbc,FASTJSON-17,com.alibaba.fastjson.serializer.ClobSeriliazer,5,341,72006,17114,6,0,0,0,24,24,100.0,4,4,100.0,6,6,100.0,6,100.0,0,120,2
bbc,SEATA-9,io.seata.core.rpc.netty.RpcServerHandler,4,326,85161,7450,12,0,0,0,27,27,100.0,8,7,87.5,6,6,100.0,6,100.0,0,120,2
bbc,SEATA-25,io.seata.core.rpc.netty.NettyPoolableFactory,2,319,113944,52946,18,0,5,0,60,28,46.666668,36,17,47.22222,13,0,0.0,0,0.0,13,120,2
bbc,SEATA-16,io.seata.core.store.StoreMode,6,337,77470,1365,5,0,0,0,7,7,100.0,4,4,100.0,5,5,100.0,5,100.0,0,120,2
bbc,GUAVA-153,com.google.common.collect.ReverseOrdering,1,329,93288,5800,9,0,0,0,21,14,66.66667,4,3,75.0,7,0,0.0,0,0.0,7,120,2
bbc,SEATA-32,io.seata.core.protocol.transaction.GlobalBeginResponse,6,332,86895,4841,19,0,0,0,36,36,100.0,12,12,100.0,17,17,100.0,17,100.0,0,120,2
bbc,SPOON-159,spoon.reflect.visitor.ModelConsistencyChecker,3,313,110154,10822,5,0,0,0,26,23,88.46153,22,13,59.090908,3,0,0.0,0,0.0,3,120,2
bbc,FASTJSON-59,com.alibaba.fastjson.asm.Type,9,355,97313,3697,62,0,0,0,93,92,98.92473,62,61,98.3871,78,77,98.71795,71,91.025635,7,120,2
bbc,SEATA-19,io.seata.core.protocol.RegisterRMRequest,7,325,98757,5388,24,0,0,0,62,61,98.3871,26,25,96.15385,0,0,0.0,0,0.0,0,120,2
bbc,GUAVA-174,com.google.common.collect.TopKSelector,5,319,100866,6919,22,0,0,0,79,71,89.87341,36,29,80.55556,68,61,89.70589,61,89.70589,7,120,2
bbc,FASTJSON-64,com.alibaba.fastjson.serializer.JSONSerializer,5,340,113496,22329,93,0,1,0,185,159,85.945946,108,85,78.703705,15,0,0.0,0,0.0,15,120,2
evosuite,SPOON-169,spoon.support.reflect.code.CtStatementListImpl,9,313,32229,25,11,1,0,0,80,0,0.0,36,0,0.0,50,0,0.0,0,0.0,50,30,2
evosuite,FASTJSON-17,com.alibaba.fastjson.serializer.ClobSeriliazer,3,323,30381,14158,5,0,0,0,24,5,20.833332,4,2,50.0,6,2,33.333336,2,33.333336,4,30,2
evosuite,GUAVA-85,com.google.common.base.CaseFormat,9,291,28844,2112,37,0,20,0,30,30,100.0,12,12,100.0,15,15,100.0,15,100.0,0,30,2
evosuite,SPOON-159,spoon.reflect.visitor.ModelConsistencyChecker,1,308,29740,13365,24,0,1,0,26,26,100.0,22,21,95.454544,16,16,100.0,16,100.0,0,30,2
evosuite,FASTJSON-32,com.alibaba.fastjson.support.hsf.HSFJSONUtils,7,310,31775,22306,11,0,0,0,70,23,32.857143,28,10,35.714287,20,0,0.0,0,0.0,20,30,2
evosuite,FASTJSON-19,com.alibaba.fastjson.parser.deserializer.DefaultFieldDeserializer,5,312,32015,25505,35,0,0,0,68,46,67.64706,44,28,63.636364,6,0,0.0,0,0.0,6,30,2
evosuite,FASTJSON-79,com.alibaba.fastjson.parser.ParserConfig,6,293,35427,42499,193,0,47,0,518,411,79.34363,410,280,68.29269,22,0,0.0,0,0.0,22,30,2
evosuite,FASTJSON-79,com.alibaba.fastjson.parser.ParserConfig,9,290,35193,42558,201,0,42,0,518,412,79.53668,410,284,69.268295,21,0,0.0,0,0.0,21,30,2
evosuite,FASTJSON-64,com.alibaba.fastjson.serializer.JSONSerializer,6,306,33056,25597,130,0,35,0,185,146,78.918915,108,72,66.66667,21,0,0.0,0,0.0,21,30,2
evosuite,SPOON-9,spoon.support.reflect.cu.position.SourcePositionImpl,6,350,29997,9041,88,0,8,0,78,77,98.71795,56,52,92.85714,93,92,98.92473,92,98.92473,1,30,2
evosuite,SEATA-6,io.seata.core.rpc.RpcContext,8,311,29436,9135,64,0,0,0,85,80,94.117645,32,29,90.625,30,29,96.666664,29,96.666664,1,30,2
evosuite,GUAVA-21,com.google.common.base.internal.Finalizer,4,296,61009,11,0,0,0,0,65,0,0.0,20,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,SPOON-101,spoon.reflect.visitor.PrintingContext,6,332,29332,21,39,1,0,0,34,0,0.0,24,0,0.0,34,0,0.0,0,0.0,34,30,2
evosuite,SPOON-107,spoon.reflect.visitor.filter.CompositeFilter,10,312,31346,9271,26,0,0,0,26,23,88.46153,20,19,95.0,2,0,0.0,0,0.0,2,30,2
evosuite,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,9,313,29474,48379,3,0,0,0,211,4,1.8957347,88,2,2.2727273,75,2,2.6666667,2,2.6666667,73,30,2
evosuite,SPOON-19,spoon.reflect.visitor.filter.LineFilter,3,297,28911,8368,3,0,0,0,22,10,45.454548,16,5,31.25,16,6,37.5,6,37.5,10,30,2
evosuite,FASTJSON-26,com.alibaba.fastjson.parser.deserializer.MapDeserializer,6,304,32048,17275,15,0,0,0,198,18,9.090909,126,13,10.31746,138,16,11.594203,16,11.594203,122,30,2
evosuite,SPOON-103,spoon.support.reflect.code.CtAssignmentImpl,5,309,47715,25,1,1,0,0,45,0,0.0,18,0,0.0,29,0,0.0,0,0.0,29,30,2
evosuite,GUAVA-174,com.google.common.collect.TopKSelector,1,288,32262,7279,46,0,0,0,79,73,92.40506,36,29,80.55556,68,63,92.64706,63,92.64706,5,30,2
evosuite,FASTJSON-50,com.alibaba.fastjson.parser.DefaultJSONParser,4,308,38016,29609,136,0,2,0,947,198,20.90813,570,72,12.631578,158,0,0.0,0,0.0,158,30,2
evosuite,SPOON-163,spoon.pattern.internal.node.MapEntryNode,10,332,29890,9520,32,0,0,0,38,29,76.31579,20,11,55.0,7,0,0.0,0,0.0,7,30,2
evosuite,GUAVA-110,com.google.common.math.IntMath,1,294,29382,799,241,0,0,0,180,0,0.0,164,0,0.0,126,0,0.0,0,0.0,126,30,2
evosuite,SPOON-11,spoon.reflect.factory.TypeFactory,1,291,34366,14287,86,0,5,0,217,165,76.036865,70,47,67.14285,24,0,0.0,0,0.0,24,30,2
evosuite,FASTJSON-19,com.alibaba.fastjson.parser.deserializer.DefaultFieldDeserializer,4,310,34325,25118,37,0,1,0,68,34,50.0,44,20,45.454548,29,18,62.068962,18,62.068962,11,30,2
evosuite,GUAVA-114,com.google.common.util.concurrent.AtomicDoubleArray,4,308,29561,6106,43,0,1,0,59,50,84.745766,14,10,71.42857,34,30,88.2353,30,88.2353,4,30,2
evosuite,GUAVA-71,com.google.common.collect.SparseImmutableTable,8,355,29757,6581,2,0,0,0,63,22,34.920635,14,5,35.714287,16,7,43.75,7,43.75,9,30,2
evosuite,FASTJSON-17,com.alibaba.fastjson.serializer.ClobSeriliazer,8,315,30513,14530,5,0,0,0,24,5,20.833332,4,2,50.0,6,2,33.333336,2,33.333336,4,30,2
evosuite,FASTJSON-59,com.alibaba.fastjson.asm.Type,2,290,31031,1875,100,0,0,0,93,0,0.0,62,0,0.0,78,0,0.0,0,0.0,78,30,2
evosuite,FASTJSON-85,com.alibaba.fastjson.serializer.CharArrayCodec,7,306,30986,15617,5,0,0,0,35,3,8.571429,20,0,0.0,20,1,5.0,1,5.0,19,30,2
evosuite,GUAVA-197,com.google.common.primitives.Booleans,8,324,29194,3224,68,0,0,0,75,74,98.66667,52,51,98.07692,92,92,100.0,92,100.0,0,30,2
evosuite,FASTJSON-39,com.alibaba.fastjson.serializer.StringCodec,8,299,30943,17396,23,0,1,0,45,21,46.666668,20,9,45.0,29,14,48.27586,14,48.27586,15,30,2
evosuite,GUAVA-174,com.google.common.collect.TopKSelector,7,287,30497,7076,63,0,0,0,79,76,96.20254,36,32,88.88889,68,66,97.05882,66,97.05882,2,30,2
evosuite,SPOON-167,spoon.support.reflect.CtExtendedModifier,6,302,28726,1808,24,0,0,0,26,26,100.0,16,16,100.0,18,18,100.0,18,100.0,0,30,2
evosuite,GUAVA-21,com.google.common.base.internal.Finalizer,8,327,61009,10,0,0,0,0,65,0,0.0,20,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,SEATA-4,io.seata.core.protocol.MessageFuture,1,306,28583,1404,9,0,0,0,22,20,90.909096,10,8,80.0,13,13,100.0,5,38.46154,8,30,2
evosuite,SEATA-32,io.seata.core.protocol.transaction.GlobalBeginResponse,10,327,29111,8317,30,0,0,0,36,36,100.0,12,12,100.0,17,17,100.0,17,100.0,0,30,2
evosuite,GUAVA-174,com.google.common.collect.TopKSelector,2,300,30150,6020,54,0,1,0,79,73,92.40506,36,30,83.33333,68,63,92.64706,63,92.64706,5,30,2
evosuite,GUAVA-197,com.google.common.primitives.Booleans,9,292,29174,3062,71,0,0,0,75,74,98.66667,52,51,98.07692,92,92,100.0,92,100.0,0,30,2
evosuite,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,9,304,29472,8865,52,0,1,0,88,87,98.86364,22,22,100.0,30,29,96.666664,29,96.666664,1,30,2
evosuite,SEATA-19,io.seata.core.protocol.RegisterRMRequest,10,288,29336,8732,32,0,0,0,62,62,100.0,26,26,100.0,46,46,100.0,46,100.0,0,30,2
evosuite,SEATA-9,io.seata.core.rpc.netty.RpcServerHandler,10,339,28797,7692,10,0,0,0,27,20,74.07407,8,1,12.5,6,3,50.0,3,50.0,3,30,2
evosuite,SEATA-32,io.seata.core.protocol.transaction.GlobalBeginResponse,7,293,28902,8148,27,0,0,0,36,36,100.0,12,12,100.0,17,17,100.0,17,100.0,0,30,2
evosuite,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,4,286,29248,48436,3,0,0,0,211,4,1.8957347,88,2,2.2727273,75,2,2.6666667,2,2.6666667,73,30,2
evosuite,FASTJSON-104,com.alibaba.fastjson.support.spring.FastJsonHttpMessageConverter,4,307,32950,31368,60,0,3,0,82,71,86.585365,20,16,80.0,5,0,0.0,0,0.0,5,30,2
evosuite,GUAVA-45,com.google.common.primitives.Shorts,2,292,29471,6186,108,0,0,0,103,102,99.02912,68,67,98.52941,133,133,100.0,133,100.0,0,30,2
evosuite,SEATA-29,io.seata.core.rpc.DefaultServerMessageListenerImpl,5,283,33813,8562,13,0,5,0,68,25,36.764706,24,5,20.833332,22,4,18.181818,4,18.181818,18,30,2
evosuite,GUAVA-85,com.google.common.base.CaseFormat,8,300,33136,2181,35,0,11,0,30,30,100.0,12,12,100.0,15,15,100.0,15,100.0,0,30,2
evosuite,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,2,295,29301,8964,56,0,2,0,88,88,100.0,22,22,100.0,30,30,100.0,30,100.0,0,30,2
evosuite,SPOON-165,spoon.reflect.visitor.AstParentConsistencyChecker,10,305,29416,11479,11,0,0,0,15,15,100.0,8,7,87.5,6,6,100.0,6,100.0,0,30,2
evosuite,FASTJSON-26,com.alibaba.fastjson.parser.deserializer.MapDeserializer,1,296,31889,17490,14,0,0,0,198,18,9.090909,126,13,10.31746,138,16,11.594203,16,11.594203,122,30,2
evosuite,SPOON-103,spoon.support.reflect.code.CtAssignmentImpl,3,306,33495,4671,1,0,0,0,45,3,6.666667,18,0,0.0,29,0,0.0,0,0.0,29,30,2
evosuite,SPOON-151,spoon.support.compiler.jdt.JDTBatchCompiler,4,289,33752,156508,28,0,2,0,76,24,31.578945,40,12,30.000002,39,14,35.897438,14,35.897438,25,30,2
evosuite,FASTJSON-17,com.alibaba.fastjson.serializer.ClobSeriliazer,4,292,30238,15061,4,0,0,0,24,5,20.833332,4,2,50.0,6,2,33.333336,2,33.333336,4,30,2
evosuite,SEATA-15,io.seata.core.rpc.netty.RpcServer,10,289,33883,26582,1,0,0,0,102,1,0.9803922,44,0,0.0,42,0,0.0,0,0.0,42,30,2
evosuite,SEATA-29,io.seata.core.rpc.DefaultServerMessageListenerImpl,9,292,30953,8687,15,0,4,0,68,27,39.705883,24,6,25.0,22,5,22.727274,5,22.727274,17,30,2
evosuite,SPOON-13,spoon.support.reflect.code.CtForImpl,10,303,57051,210288,6,0,0,0,58,32,55.172413,26,9,34.615387,18,0,0.0,0,0.0,18,30,2
evosuite,SPOON-151,spoon.support.compiler.jdt.JDTBatchCompiler,1,290,33679,150794,31,0,2,0,76,24,31.578945,40,12,30.000002,39,14,35.897438,14,35.897438,25,30,2
evosuite,SPOON-155,spoon.support.compiler.jdt.JDTSnippetCompiler,8,287,30381,161139,33,0,2,0,25,25,100.0,8,7,87.5,0,0,0.0,0,0.0,0,30,2
evosuite,SPOON-165,spoon.reflect.visitor.AstParentConsistencyChecker,5,338,29478,24,8,1,0,0,15,0,0.0,8,0,0.0,6,0,0.0,0,0.0,6,30,2
evosuite,SPOON-107,spoon.reflect.visitor.filter.CompositeFilter,5,295,35377,22,17,1,0,0,26,0,0.0,20,0,0.0,26,0,0.0,0,0.0,26,30,2
evosuite,SEATA-8,io.seata.core.protocol.MergedWarpMessage,2,297,30282,9217,26,0,4,0,46,29,63.04348,14,7,50.0,23,17,73.91304,17,73.91304,6,30,2
evosuite,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,6,318,29389,9448,52,0,3,0,88,88,100.0,22,22,100.0,30,30,100.0,30,100.0,0,30,2
evosuite,FASTJSON-59,com.alibaba.fastjson.asm.Type,3,301,31102,1999,97,0,1,0,93,0,0.0,62,0,0.0,78,0,0.0,0,0.0,78,30,2
evosuite,SEATA-25,io.seata.core.rpc.netty.NettyPoolableFactory,6,306,29246,51080,30,0,0,0,60,27,45.0,36,17,47.22222,30,17,56.666668,17,56.666668,13,30,2
evosuite,SPOON-19,spoon.reflect.visitor.filter.LineFilter,1,299,28966,8413,2,0,0,0,22,10,45.454548,16,5,31.25,16,6,37.5,6,37.5,10,30,2
evosuite,FASTJSON-9,com.alibaba.fastjson.parser.deserializer.JavaObjectDeserializer,10,292,30936,15959,5,0,0,0,19,6,31.578945,18,2,11.111112,15,9,60.000004,9,60.000004,6,30,2
evosuite,FASTJSON-17,com.alibaba.fastjson.serializer.ClobSeriliazer,10,306,30383,14697,5,0,0,0,24,5,20.833332,4,2,50.0,6,2,33.333336,2,33.333336,4,30,2
evosuite,GUAVA-71,com.google.common.collect.SparseImmutableTable,3,312,30285,6952,2,0,0,0,63,22,34.920635,14,5,35.714287,16,7,43.75,7,43.75,9,30,2
evosuite,SPOON-9,spoon.support.reflect.cu.position.SourcePositionImpl,9,320,30012,8724,84,0,8,0,78,77,98.71795,56,50,89.28571,93,92,98.92473,92,98.92473,1,30,2
evosuite,SEATA-32,io.seata.core.protocol.transaction.GlobalBeginResponse,9,300,29105,8046,32,0,0,0,36,36,100.0,12,12,100.0,17,17,100.0,17,100.0,0,30,2
evosuite,FASTJSON-26,com.alibaba.fastjson.parser.deserializer.MapDeserializer,9,313,32184,17313,15,0,0,0,198,18,9.090909,126,13,10.31746,138,16,11.594203,16,11.594203,122,30,2
evosuite,SPOON-101,spoon.reflect.visitor.PrintingContext,5,318,29268,9432,37,0,0,0,34,34,100.0,24,24,100.0,34,34,100.0,34,100.0,0,30,2
evosuite,GUAVA-45,com.google.common.primitives.Shorts,6,308,29915,8069,111,0,0,0,103,102,99.02912,68,67,98.52941,133,133,100.0,133,100.0,0,30,2
evosuite,SEATA-9,io.seata.core.rpc.netty.RpcServerHandler,8,306,28831,8018,11,0,0,0,27,20,74.07407,8,1,12.5,6,3,50.0,3,50.0,3,30,2
evosuite,GUAVA-78,com.google.common.collect.Queues,3,305,36888,19,33,1,0,0,75,0,0.0,26,0,0.0,56,0,0.0,0,0.0,56,30,2
evosuite,GUAVA-6,com.google.common.base.Throwables,3,289,28402,10,0,0,0,0,92,0,0.0,38,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,FASTJSON-32,com.alibaba.fastjson.support.hsf.HSFJSONUtils,6,300,31696,23713,12,0,0,0,70,23,32.857143,28,10,35.714287,30,10,33.333336,10,33.333336,20,30,2
evosuite,GUAVA-114,com.google.common.util.concurrent.AtomicDoubleArray,10,294,33386,7494,44,0,1,0,59,57,96.61017,14,12,85.71429,34,34,100.0,34,100.0,0,30,2
evosuite,SEATA-12,io.seata.core.rpc.netty.ShutdownHook,7,294,28487,26671,9,0,1,0,25,25,100.0,8,7,87.5,7,7,100.0,7,100.0,0,30,2
evosuite,FASTJSON-17,com.alibaba.fastjson.serializer.ClobSeriliazer,2,298,30430,14822,5,0,0,0,24,5,20.833332,4,2,50.0,6,2,33.333336,2,33.333336,4,30,2
evosuite,SEATA-26,io.seata.core.rpc.netty.TmRpcClient,6,302,10119,23449,1,0,0,0,162,1,0.61728394,62,0,0.0,64,0,0.0,0,0.0,64,30,2
evosuite,GUAVA-85,com.google.common.base.CaseFormat,4,303,31737,2087,35,0,10,0,30,30,100.0,12,12,100.0,15,15,100.0,15,100.0,0,30,2
evosuite,SEATA-16,io.seata.core.store.StoreMode,4,296,28342,665,6,0,0,0,7,0,0.0,4,0,0.0,5,0,0.0,0,0.0,5,30,2
evosuite,GUAVA-21,com.google.common.base.internal.Finalizer,1,291,61006,11,0,0,0,0,65,0,0.0,20,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,SEATA-19,io.seata.core.protocol.RegisterRMRequest,2,296,29350,9036,36,0,0,0,62,62,100.0,26,26,100.0,46,46,100.0,46,100.0,0,30,2
evosuite,GUAVA-78,com.google.common.collect.Queues,9,301,29217,5843,50,0,0,0,75,57,76.0,26,21,80.769226,56,48,85.71429,48,85.71429,8,30,2
evosuite,FASTJSON-31,com.alibaba.fastjson.serializer.ASMSerializerFactory,1,288,36599,17534,47,0,0,0,1364,119,8.72434,398,15,3.7688441,404,23,5.6930695,23,5.6930695,381,30,2
evosuite,SEATA-25,io.seata.core.rpc.netty.NettyPoolableFactory,3,303,29205,51061,28,0,0,0,60,27,45.0,36,17,47.22222,30,17,56.666668,17,56.666668,13,30,2
evosuite,FASTJSON-79,com.alibaba.fastjson.parser.ParserConfig,7,301,35607,42636,175,0,43,0,518,414,79.922775,410,281,68.53658,20,0,0.0,0,0.0,20,30,2
evosuite,SEATA-6,io.seata.core.rpc.RpcContext,1,298,29333,10392,60,0,3,0,85,74,87.05882,32,27,84.375,30,29,96.666664,29,96.666664,1,30,2
evosuite,FASTJSON-15,com.alibaba.fastjson.util.IOUtils,4,302,34223,23723,132,0,1,0,391,293,74.936066,270,168,62.222225,164,110,67.07317,110,67.07317,54,30,2
evosuite,FASTJSON-64,com.alibaba.fastjson.serializer.JSONSerializer,9,306,33488,33678,138,0,3,0,185,157,84.86487,108,74,68.51852,16,0,0.0,0,0.0,16,30,2
evosuite,FASTJSON-85,com.alibaba.fastjson.serializer.CharArrayCodec,8,323,31054,16264,6,0,0,0,35,3,8.571429,20,0,0.0,20,1,5.0,1,5.0,19,30,2
evosuite,SEATA-24,io.seata.core.protocol.transaction.BranchReportRequest,7,294,29584,9143,55,0,2,0,88,88,100.0,22,22,100.0,30,30,100.0,30,100.0,0,30,2
evosuite,FASTJSON-32,com.alibaba.fastjson.support.hsf.HSFJSONUtils,1,311,31557,22885,15,0,0,0,70,23,32.857143,28,10,35.714287,30,10,33.333336,10,33.333336,20,30,2
evosuite,SEATA-16,io.seata.core.store.StoreMode,2,303,28407,685,6,0,0,0,7,0,0.0,4,0,0.0,5,0,0.0,0,0.0,5,30,2
evosuite,SPOON-157,spoon.support.DefaultCoreFactory,3,292,31247,12875,148,0,0,0,429,175,40.79254,160,81,50.625004,167,5,2.9940119,5,2.9940119,162,30,2
evosuite,SEATA-29,io.seata.core.rpc.DefaultServerMessageListenerImpl,2,303,48615,8069,9,0,2,0,68,20,29.411766,24,4,16.666668,22,3,13.636364,3,13.636364,19,30,2
evosuite,SEATA-4,io.seata.core.protocol.MessageFuture,3,320,35673,700,13,0,0,0,22,0,0.0,10,0,0.0,13,0,0.0,0,0.0,13,30,2
evosuite,FASTJSON-15,com.alibaba.fastjson.util.IOUtils,3,312,34705,20659,117,0,0,0,391,295,75.44757,270,172,63.703705,164,109,66.46342,109,66.46342,55,30,2
evosuite,SPOON-19,spoon.reflect.visitor.filter.LineFilter,6,291,28945,8829,2,0,0,0,22,10,45.454548,16,5,31.25,16,6,37.5,6,37.5,10,30,2
evosuite,FASTJSON-79,com.alibaba.fastjson.parser.ParserConfig,5,304,35659,43332,188,0,46,0,518,416,80.308876,410,281,68.53658,20,0,0.0,0,0.0,20,30,2
evosuite,SEATA-14,io.seata.core.protocol.transaction.BranchRegisterRequest,7,294,29651,9263,52,0,1,0,95,94,98.94737,32,31,96.875,42,41,97.61904,41,97.61904,1,30,2
evosuite,FASTJSON-49,com.alibaba.fastjson.serializer.ArraySerializer,6,300,30562,14251,6,0,0,0,28,6,21.428572,14,1,7.1428576,13,0,0.0,0,0.0,13,30,2
evosuite,SPOON-163,spoon.pattern.internal.node.MapEntryNode,6,301,32256,9675,32,0,0,0,38,30,78.94737,20,12,60.000004,6,0,0.0,0,0.0,6,30,2
evosuite,FASTJSON-50,com.alibaba.fastjson.parser.DefaultJSONParser,5,295,38537,27599,69,0,0,0,947,161,17.001057,570,53,9.298245,163,0,0.0,0,0.0,163,30,2
evosuite,SPOON-167,spoon.support.reflect.CtExtendedModifier,1,298,28851,2041,25,0,0,0,26,26,100.0,16,16,100.0,18,18,100.0,18,100.0,0,30,2
evosuite,GUAVA-85,com.google.common.base.CaseFormat,3,313,30366,2165,33,0,9,0,30,30,100.0,12,12,100.0,15,15,100.0,15,100.0,0,30,2
evosuite,GUAVA-85,com.google.common.base.CaseFormat,6,283,33883,2303,43,0,5,0,30,30,100.0,12,12,100.0,15,15,100.0,15,100.0,0,30,2
evosuite,SPOON-155,spoon.support.compiler.jdt.JDTSnippetCompiler,7,310,30256,162174,25,0,1,0,25,19,76.0,8,7,87.5,15,9,60.000004,9,60.000004,6,30,2
evosuite,GUAVA-249,com.google.common.io.FileBackedOutputStream,9,297,30608,6648,34,0,0,0,50,49,98.0,16,16,100.0,30,29,96.666664,29,96.666664,1,30,2
evosuite,FASTJSON-25,com.alibaba.fastjson.parser.deserializer.ResolveFieldDeserializer,2,315,32426,25008,20,0,0,0,43,37,86.04651,12,7,58.333332,4,0,0.0,0,0.0,4,30,2
evosuite,SPOON-151,spoon.support.compiler.jdt.JDTBatchCompiler,7,295,33466,148919,25,0,3,0,76,24,31.578945,40,12,30.000002,39,14,35.897438,14,35.897438,25,30,2
evosuite,SPOON-151,spoon.support.compiler.jdt.JDTBatchCompiler,3,310,33805,147284,25,0,2,0,76,24,31.578945,40,12,30.000002,39,14,35.897438,14,35.897438,25,30,2
evosuite,SEATA-9,io.seata.core.rpc.netty.RpcServerHandler,9,314,28781,8129,10,0,0,0,27,20,74.07407,8,1,12.5,6,3,50.0,3,50.0,3,30,2
evosuite,GUAVA-110,com.google.common.math.IntMath,5,297,29438,876,230,0,0,0,180,0,0.0,164,0,0.0,126,0,0.0,0,0.0,126,30,2
evosuite,FASTJSON-26,com.alibaba.fastjson.parser.deserializer.MapDeserializer,4,299,32094,17049,13,0,0,0,198,18,9.090909,126,13,10.31746,138,16,11.594203,16,11.594203,122,30,2
evosuite,SEATA-4,io.seata.core.protocol.MessageFuture,5,335,30484,1531,18,0,0,0,22,22,100.0,10,10,100.0,13,13,100.0,13,100.0,0,30,2
evosuite,SEATA-21,io.seata.core.rpc.netty.RmRpcClient,2,318,29477,48676,3,0,0,0,211,4,1.8957347,88,2,2.2727273,75,2,2.6666667,2,2.6666667,73,30,2
evosuite,FASTJSON-15,com.alibaba.fastjson.util.IOUtils,7,296,33540,20123,152,0,2,0,391,302,77.237854,270,183,67.77778,164,112,68.29269,112,68.29269,52,30,2
evosuite,SPOON-169,spoon.support.reflect.code.CtStatementListImpl,8,302,45137,212497,11,0,1,0,80,27,33.75,36,9,25.0,29,0,0.0,0,0.0,29,30,2
evosuite,FASTJSON-15,com.alibaba.fastjson.util.IOUtils,2,305,34646,20795,138,0,0,0,391,286,73.14578,270,168,62.222225,164,102,62.19512,102,62.19512,62,30,2
evosuite,FASTJSON-59,com.alibaba.fastjson.asm.Type,8,314,30995,1879,96,0,2,0,93,0,0.0,62,0,0.0,78,0,0.0,0,0.0,78,30,2
evosuite,FASTJSON-93,com.alibaba.fastjson.asm.ByteVector,1,301,30982,1892,49,0,0,0,73,0,0.0,24,0,0.0,73,0,0.0,0,0.0,73,30,2
evosuite,GUAVA-115,com.google.common.util.concurrent.SimpleTimeLimiter,7,310,35134,42156,13,0,0,0,110,31,28.181818,26,2,7.692308,41,9,21.95122,9,21.95122,32,30,2
evosuite,SPOON-19,spoon.reflect.visitor.filter.LineFilter,9,306,28936,8733,3,0,0,0,22,10,45.454548,16,5,31.25,16,6,37.5,6,37.5,10,30,2
evosuite,SPOON-19,spoon.reflect.visitor.filter.LineFilter,5,308,28920,8531,2,0,0,0,22,10,45.454548,16,5,31.25,16,6,37.5,6,37.5,10,30,2
evosuite,SPOON-165,spoon.reflect.visitor.AstParentConsistencyChecker,9,302,29254,10932,7,0,0,0,15,15,100.0,8,7,87.5,6,6,100.0,6,100.0,0,30,2
evosuite,SEATA-6,io.seata.core.rpc.RpcContext,6,308,29399,9228,58,0,2,0,85,71,83.52941,32,27,84.375,30,29,96.666664,29,96.666664,1,30,2
evosuite,SPOON-103,spoon.support.reflect.code.CtAssignmentImpl,10,301,42579,27,1,1,0,0,45,0,0.0,18,0,0.0,29,0,0.0,0,0.0,29,30,2
evosuite,SPOON-13,spoon.support.reflect.code.CtForImpl,5,290,31379,31,5,1,0,0,58,0,0.0,26,0,0.0,40,0,0.0,0,0.0,40,30,2
evosuite,SPOON-151,spoon.support.compiler.jdt.JDTBatchCompiler,10,308,33735,149244,27,0,2,0,76,24,31.578945,40,12,30.000002,39,14,35.897438,14,35.897438,25,30,2
evosuite,GUAVA-115,com.google.common.util.concurrent.SimpleTimeLimiter,8,323,43588,62358,24,0,0,0,110,54,49.09091,26,11,42.307693,41,23,56.09756,23,56.09756,18,30,2
evosuite,GUAVA-153,com.google.common.collect.ReverseOrdering,3,319,61008,11,0,0,0,0,21,0,0.0,4,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,SEATA-32,io.seata.core.protocol.transaction.GlobalBeginResponse,5,293,29317,8714,30,0,1,0,36,36,100.0,12,12,100.0,17,17,100.0,17,100.0,0,30,2
evosuite,SPOON-159,spoon.reflect.visitor.ModelConsistencyChecker,10,296,29602,12230,23,0,0,0,26,26,100.0,22,22,100.0,16,16,100.0,16,100.0,0,30,2
evosuite,SPOON-13,spoon.support.reflect.code.CtForImpl,1,290,42198,26,11,1,0,0,58,0,0.0,26,0,0.0,40,0,0.0,0,0.0,40,30,2
evosuite,SPOON-13,spoon.support.reflect.code.CtForImpl,7,290,61009,26,0,0,0,0,58,0,0.0,26,0,0.0,0,0,0.0,0,0.0,0,30,0
evosuite,FASTJSON-72,com.alibaba.fastjson.serializer.AwtCodec,1,333,32072,18848,34,0,0,0,192,38,19.791668,106,16,15.094339,113,23,20.353981,23,20.353981,90,30,2
evosuite,GUAVA-110,com.google.common.math.IntMath,2,303,29568,907,233,0,0,0,180,0,0.0,164,0,0.0,126,0,0.0,0,0.0,126,30,2
evosuite,SEATA-15,io.seata.core.rpc.netty.RpcServer,4,286,33891,30169,1,0,0,0,102,1,0.9803922,44,0,0.0,42,0,0.0,0,0.0,42,30,2
